-0.39177027	-0.5334426	-0.02117939	0.3974429	0.5690584	-0.39617524	-0.52378964	-0.1793135	-0.29980063	-0.5110992	-0.10486326	-0.35785118	-0.67111385	0.6576849	-0.5991006	0.24270278	-0.123655975	-0.67534775	0.32287335	-0.65442276	-0.3181897	0.7221746	0.226482	0.33882043	-0.3647926	0.22772247	0.4113351	-0.40607545	0.5700818	0.48866692	0.2368647	-0.11677242	-0.20622842	0.03397288	0.76249605	0.18387039	-0.24688567	-0.48624414	0.24381268	0.14310785	-0.6992829	0.70145345	-0.28871793	-0.23235738	-0.5128518	-0.4158715	-0.031395603	0.69219935	0.25406554	0.65366113	-0.031909097	-0.42096683	0.5525695	-0.49138555	0.7940602	-0.4607277	-0.106603354	0.79923147	-0.10173369	0.44344205	0.44206038	-0.24820481	0.6257729	0.42238858	0.3094562	0.46006313	-0.25840023	-0.55384046	0.33285576	-0.10700439	0.41414478	0.6863611	0.35638022	0.7757903	-0.18744212	0.1816227	0.18869242	-0.3478815	0.13161036	-0.52613425	0.5075468	0.401384	0.43763942	0.19256978	-0.28003803	-0.40468475	-0.51781064	0.34580535	-0.55045134	0.36199042	0.29684967	-0.38269	-0.6714131	0.22185689	0.4269415	-0.2957275	-0.50404733	0.3026561	0.46366537	-0.6239462
-0.41029775	-0.8251955	-0.31804508	0.5700657	0.80445397	-0.5350314	-0.67728776	-0.2353668	-0.24545513	-0.5872014	-0.04179763	-0.6230555	-0.8940437	0.8314361	-0.9150676	0.20433225	-0.27007276	-0.91069084	0.2024481	-0.8400988	-0.13555637	0.9579174	0.60096145	0.5757593	-0.5797129	-0.032189474	0.31393394	-0.4411523	0.8632012	0.8149988	0.24500535	0.10430287	-0.29310417	0.090691	0.8612693	0.44853127	-0.44103867	-0.5791125	0.48427773	0.2619033	-1.0404335	0.786027	-0.47548142	-0.65688676	-0.5247133	-0.63763636	0.016913079	0.982727	0.4993258	0.7249129	0.019722542	-0.4533681	0.80160123	-0.59398973	1.0451282	-0.62022156	-0.30763212	0.8901239	-0.5062081	0.48331776	0.49591276	-0.3143472	0.69994783	0.35099253	0.5432629	0.7281415	-0.29999304	-0.5178259	0.3262819	-0.39136654	0.5604599	0.9124277	0.57798564	0.89153385	-0.44004616	0.40421474	-0.15079589	-0.60176724	0.17531961	-0.42246187	0.7679896	0.5577882	0.53076804	0.34831598	-0.3809072	-0.7121365	-0.683513	0.26675266	-0.81019926	0.41187498	0.64080745	-0.6014384	-0.90514773	0.46575874	0.56380105	-0.37802908	-0.82782423	0.38530797	0.5236275	-0.8203625
-0.49345264	-0.78519005	-0.2088036	0.61518353	0.92609507	-0.24908043	-0.95187044	-0.4733613	-0.44693837	-0.63914746	0.06748186	-0.7369407	-1.1647538	1.0852263	-1.1443127	0.33526266	-0.63494104	-1.1204088	0.19147848	-0.98184735	-0.22725604	0.9707298	0.6891524	0.94008815	-0.5977201	-0.11675945	0.10803071	-0.49280205	1.0489998	0.8665081	0.39823312	0.03642977	-0.48954472	0.008744841	1.0021263	0.31062374	-0.568558	-0.5088854	0.6040211	0.46568105	-1.2200838	0.87150204	-0.639995	-0.60421914	-0.6382454	-0.9248441	-0.18075378	1.1566703	0.30009654	0.8905589	-0.11881903	-0.52809757	1.1100516	-0.58020884	1.3450794	-0.8156095	-0.5757275	0.7497217	-0.41189152	0.8140111	0.34464166	-0.41107646	0.6235279	0.29561812	0.8249406	0.9340824	-0.65980667	-0.62499875	0.5980508	-0.44049445	0.60707843	1.1060936	0.67154956	0.93800926	-0.37084854	0.46591905	-0.06087629	-0.80009335	0.041401364	-0.43726486	0.74321204	0.7247373	0.54191136	0.28432244	-0.55923784	-1.027941	-0.9172062	0.46275496	-1.1190214	0.46263176	0.9311392	-0.49531475	-0.87480074	0.53538525	0.5347724	-0.42934835	-1.0409287	0.59018046	0.5107645	-0.72643065
-0.2984488	-0.37437057	-0.4675065	0.6291575	0.8345779	-0.56023204	-0.7258377	-0.27918887	-0.80256575	-0.92216426	-0.20133166	-0.91748714	-0.85952073	1.3123688	-0.9344579	0.48798826	-0.3278864	-0.91689175	0.3915887	-0.8531229	-0.19707406	1.0545084	0.58858174	0.9446096	-0.24552079	-0.48794425	0.5092115	-0.8323711	0.8065937	0.80249673	0.5604404	0.18382627	-0.58393824	0.44055444	0.9467896	0.06772962	-0.8580884	-0.8879441	0.7367266	0.2479931	-1.3511038	1.1220778	-0.38913196	-0.39536154	-0.4827745	-0.67586255	-0.2169814	1.3736022	0.12141432	1.0910907	-0.47187576	-0.6548321	1.397701	-0.5207963	1.5441688	-0.6948811	-0.59059703	1.0266031	-0.3035357	1.0589011	0.758073	-0.24636447	0.9635015	0.29890096	0.9730986	1.0721898	-0.8483355	-0.78059	0.8875623	-0.76043475	0.8782185	1.3883154	0.85269094	1.164479	-0.21804935	0.44404742	-0.27761167	-0.79428726	-0.07592103	-0.7622699	0.75249624	0.69456327	0.67627376	0.45838663	-0.7830264	-0.70187926	-0.6064608	0.18217489	-0.86468077	0.29517445	0.76777893	-0.230646	-0.44209722	0.60882056	0.24727371	-0.48405597	-1.2868185	0.7304115	0.9536656	-0.9883002
-0.14247046	-0.17247598	-0.74008477	0.32180712	0.60573107	-0.6418087	-0.4506974	-0.14882877	-0.7649775	-0.860265	-0.49462476	-0.9279258	-0.5078672	1.2793188	-0.7557428	0.6246169	0.08615591	-0.88665533	0.059233267	-0.8043556	-0.08624696	0.88353276	0.14383878	0.5048547	0.18079765	-0.60742694	0.25727925	-0.85625947	0.32101735	0.5962602	0.69965833	0.45523483	-0.38427317	0.71245	0.7771582	-0.22196788	-0.81673753	-0.748673	0.70160556	0.44725484	-1.3686162	1.0180805	-0.14647684	-0.40523157	-0.4078544	-0.25089142	-0.6698503	1.2161119	-0.107527494	1.0029929	-0.79063004	-0.9924234	1.2612511	-0.57514614	1.5202922	-0.5316864	-0.5313118	0.79069567	-0.2028419	1.2116319	0.7108482	0.05079902	0.99337995	-0.0066903336	0.6571595	0.8815118	-0.85421705	-0.6717887	1.1301934	-0.93477756	0.76992726	1.3419111	0.6456429	1.1143415	-0.040809732	0.25111178	-0.16828446	-0.5653123	-0.2658789	-0.672025	0.79171747	0.98081565	0.7070493	0.48194537	-0.7962836	-0.3840692	-0.59486485	0.07975433	-0.8582982	0.33104664	0.8759539	0.21633455	-0.32871956	0.90116656	-0.06948356	-0.53131557	-1.1716543	0.97572374	0.83188623	-0.95072544
0.0061226026	-0.46084416	-0.6279731	0.29373845	1.010717	-0.3038279	-0.51296246	-0.29017705	-0.83358765	-0.87213755	0.027971612	-0.9172286	-0.6775139	1.2925569	-1.015814	0.44307396	-0.30098653	-0.99313813	-0.107531644	-0.8844388	-0.16729751	0.65095174	0.46550778	0.6172025	0.017326012	-0.6181493	-0.16734768	-0.7003652	0.3979733	0.82595634	0.4941321	0.36587703	-0.45021966	0.5911186	1.0782979	-0.10900657	-0.8437139	-0.70447004	0.8823227	0.4660127	-1.5672928	1.1245687	-0.24422382	-0.39747384	-0.294407	-0.086231604	-0.2632964	0.9956902	0.017781839	1.1399049	-0.41115212	-0.7779771	1.4878873	-0.15048322	1.7377532	-0.69748354	-0.8627971	0.6098612	-0.50841933	1.0895809	0.51703095	-0.07251734	0.83894396	0.2595642	0.9803481	1.0400038	-0.98937	-0.90752316	0.84262705	-0.8581382	0.9504274	1.5040153	0.91703266	1.097396	-0.20908658	0.2989494	-0.39459977	-0.90768385	-0.36596972	-0.12988722	0.9829312	0.9367259	0.77196926	0.60206753	-0.75796545	-0.95774424	-0.56149596	0.1145322	-1.2507075	0.50227654	1.1977004	-0.026588397	-0.5743233	0.8697232	0.045718465	-0.599255	-1.5559614	0.9377069	0.9077122	-0.81413466
-0.2452701	-0.2074544	-0.07897243	0.19614139	0.77618617	-0.49349535	-0.47701526	-0.13096583	-1.0604107	-0.90160155	-0.24661076	-1.1381301	-0.16776514	1.6030977	-0.8835331	0.35510278	-0.23333944	-1.2162224	0.44630054	-0.80059844	-0.14238885	0.9832341	0.163425	0.3565974	0.022474624	-0.17280453	0.32147458	-0.6957354	0.21244052	0.98891777	0.43873832	0.061523892	-0.3413597	0.87338114	1.2400539	-0.3339789	-0.86570704	-0.7818606	0.9091362	0.4082032	-1.6971867	1.5425217	-0.35030416	-0.1728127	-0.55402267	0.16624714	-0.4977636	0.99506044	-0.05073142	1.3827491	-0.49929494	-1.1145077	1.6336662	-0.15184344	1.1812822	-0.6828004	-0.5671948	0.66552216	-0.19492532	1.4542452	0.7412274	0.12154987	1.0884445	0.44054708	0.77577305	0.67786086	-0.9152663	-1.3845376	1.163668	-0.26700696	1.1371566	1.7070191	0.3423873	1.4463807	-0.18627112	0.27715027	0.13652852	-0.9492646	-0.49888355	-0.3078778	0.5577914	1.2562724	1.0240048	0.6303834	-0.894435	-0.5128797	-0.5183909	0.06954011	-0.95929664	0.49441025	0.8798815	0.20649375	-0.36226282	0.74044114	-0.19021276	-0.6688483	-1.3781759	0.5260429	1.1946609	-0.57286763
-0.23902777	-0.55531114	-0.59749955	0.44127774	0.88434076	-0.61266714	-0.19593221	-0.09458913	-1.126095	-1.056709	-0.33300862	-1.1976371	-0.14398451	1.7237947	-1.1968026	0.35965362	-0.006929389	-1.3385236	0.207961	-0.44223028	0.13266422	1.2750517	0.19330959	0.4070447	-0.10648344	-0.08187631	0.19395167	-0.56979036	0.2535505	0.9219014	0.26244596	0.2969684	0.039860852	1.0309674	0.99629253	-0.17487295	-0.84541184	-0.7977076	0.80689245	0.36141348	-1.8481841	1.7520021	-0.453817	-0.38597414	-0.48659647	0.163826	-0.1939507	0.85689634	0.109913304	1.4464633	-0.4683575	-1.199937	1.8050393	-0.09290895	1.0531094	-0.4958563	-0.5418751	0.8684368	-0.22950149	1.0995284	0.8579716	0.089187786	1.2254853	0.60738534	0.5446588	0.86296743	-0.65988415	-1.3101614	1.0436845	-0.19731383	1.132935	1.9209559	0.2536871	1.3239926	-0.5158298	0.21501167	0.07927106	-0.99222136	-0.44002414	-0.44277787	0.68308944	1.4024616	1.3453974	0.7856103	-0.70742315	-0.5558782	-0.47789586	0.006171316	-0.9637653	0.2405657	0.7219416	0.105149604	-0.45862654	0.6749159	-0.013062611	-0.50446385	-1.4042488	0.6528481	1.3469366	-0.5575869
-0.34672734	-1.0933343	-0.2294501	0.39393178	1.3539735	-0.007907884	-0.33319756	-0.3120857	-0.79116935	-1.0677056	-0.025844745	-1.1034842	-0.64679426	1.7647998	-1.6870184	0.05153081	-0.7500671	-1.8248158	-0.21306075	-0.7630736	0.31367242	1.1907173	0.47781372	0.6702638	-0.5400273	0.21874774	-0.3183606	-0.26651913	0.6047636	1.3081408	0.26395154	0.14076851	0.17365704	0.70001316	1.3936383	0.2590673	-0.51852834	-0.30791804	0.7033196	0.65513325	-2.1771665	1.7099	-0.69381005	-0.41119963	-0.8055968	-0.34221768	-0.47963816	0.7188958	0.092572205	1.6192212	-0.12633418	-1.2287387	1.8719605	-0.16483767	1.2244165	-0.6806963	-0.81369346	0.44838116	-0.18206757	1.2275391	0.2721604	-0.21122578	0.8204783	0.55443156	0.79144907	0.84862226	-0.66683745	-1.2743219	1.0630059	-0.23496342	0.7877527	1.7889907	0.3077655	1.2720447	-0.6588792	0.3141241	0.3176912	-0.97852296	-0.27518955	-0.23046383	0.6650045	1.7033559	0.92176837	0.63283014	-0.8330678	-1.256241	-0.64867663	0.5262486	-1.5085354	0.36508697	1.2246131	-0.07061652	-1.05491	0.920976	0.26409352	-0.4039636	-1.6750501	0.5811958	0.90221786	-0.111393556
-0.2507587	-0.60152674	-0.21552435	0.67381054	1.3611597	-0.07631807	-0.44139773	-0.19083005	-1.016186	-1.4422126	0.118396804	-1.1350455	-0.7497416	1.6599946	-1.654935	0.13829346	-0.65775067	-1.5280297	-0.18715861	-0.75943106	0.3646212	1.0211674	0.6984601	0.74173677	-0.5527996	-0.018264342	0.058995098	-0.26330486	0.68115383	1.1631132	0.34723094	0.11786419	-0.21403898	0.95788574	1.2877502	0.28015056	-0.53914493	-0.6673501	0.6765672	-0.009043337	-2.2197247	1.7364758	-0.2976575	-0.18587905	-0.9153924	-0.7167649	-0.03625594	0.9952597	0.24318473	1.8093729	-0.51297945	-1.2721099	2.119233	-0.124062024	1.2944735	-0.74690974	-1.0121248	0.93917835	-0.1368362	1.1865948	0.53730655	-0.2593715	0.79907423	0.49320477	0.92054033	1.0681292	-0.47992027	-1.1890149	0.96839285	-0.21154726	0.597727	1.8092155	0.59667003	1.5461963	-0.6892753	0.014882406	-0.0031000585	-0.9901311	-0.55423325	-0.6259638	0.52171457	1.6816186	0.88367367	0.8389031	-0.81255764	-1.2467287	-0.30135822	0.61038893	-1.3513728	0.24275519	1.1587696	0.1403108	-0.6662564	0.8565923	0.1353346	-0.19999278	-1.7314941	0.42445418	1.070713	-0.13327457
